legacy_url,legacy_title,source_exports,post_types,final_destination,decision,rationale
https://na.org.za/jhb/locations/thames-house-hope-st-city-power-complex/,"Thames House, Hope St, City Power Complex",narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_location,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/locations/wanderers-cricket-stadium-35-corlette-drive-illovo/,"Wanderers Cricket Stadium, 35 Corlette Drive, Illovo",narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_location,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/alabama-klerksdorp-sunday-1730/,Alabama Klerksdorp - Sunday - 17:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/alabama-klerksdorp-thursday-1730/,Alabama Klerksdorp - Thursday - 17:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/alabama-klerksdorp-tuesday-1730/,Alabama Klerksdorp - Tuesday - 17:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/alberton-thursday-1930/,Alberton - Thursday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/alberton-tuesday-1930-2/,Alberton - Tuesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/alexander-sunday-1600/,Alexander - Sunday - 16:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/bedfordview-saturday-0900/,Bedfordview - Saturday - 09:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/benmore-sunday-1800/,Benmore - Sunday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/benmore-tuesday-1930/,Benmore - Tuesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/benmore-tuesdays-1930/,Benmore - Friday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/blairgowrie-saturday-1700/,Blairgowrie - Saturday - 17:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/bonfire-saturday/,Oaklands - Saturday - 19:30 (Bonfire),narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/boskriun-friday/,Boskruin - Friday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/boskruin-tuesday/,Boskruin - Tuesday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/boskruin-wednesday-1900/,Boskruin - Wednesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/bosmont-thursday-1830/,Bosmont - Thursday - 18:30 - Temp Closed,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/braam-fischer-thursday-1600/,Braam Fischer - Thursday - 16:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/braam-fischer-tuesday-1600/,Braam Fischer - Tuesday - 16:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/brackenhurst-monday-1900/,Brackenhurst - Monday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/brackenhurst-wednesday-1930/,Brackenhurst - Wednesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/brakpan-tuesday-1800/,Brakpan - Tuesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/brixton-real-talk/,Brixton Real Talk - Wednesday - 19:30 - Online,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/bryanston-saturday-1800/,Bryanston - Saturday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/bryanston-thursday-1930/,Bryanston - Thursday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/central-western-jabavu-soweto-thursday-1800/,Central Western Jabavu Soweto - Thursday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/crosby-wednesday-1900/,Crosby - Wednesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/diepkloof-thursdays-1800/,Diepkloof - Thursday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/diepkloof-tuesdays-1800/,Diepkloof - Tuesday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/diepsloot-friday-1030/,Diepsloot - Friday - 10:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/edenvale-friday-1900/,Edenvale - Friday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/edenvale-monday-1930/,Edenvale - Monday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/edenvale-wednesday-1930/,Edenvale - Wednesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/eldorado-park-saturday-1000/,Eldorado Park - Saturday - 10:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/eldorado-park-wednesday-1930/,Eldorado Park - Wednesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/ennerdale-tuesday-2000/,Ennerdale - Tuesday - 20:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/esihlahleni-tsakane-daily-1730/,Esihlahleni Tsakane - Daily - 17:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/fairlands-tuesday-1900/,Fairlands - Tuesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/ferndale-friday-1800/,Ferndale - Friday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/florida-mondays-1830/,Florida - Monday - 18:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/forest-town-thursday-1930/,Forest Town - Thursday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/fourways-tuesdays-1930/,Fourways - Tuesdays - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/huringham-saturday-0900/,Sandhurst - Saturday - Peacock Group - 09:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/isizulu-meeting-3/,isiZulu Meeting - Sunday - 20:30 - Online,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/kagiso-friday-1700/,Kagiso - Friday - 16:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/kempton-park-monday-1830/,Kempton Park - Monday - 18:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/klerksdorp-friday-1000/,Klerksdorp - Friday - 10:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/klerksdorp-monday-1000/,Klerksdorp - Monday - 10:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/klerksdorp-thursday-1800/,Klerksdorp - Thursday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/klerksdorp-wednesday-1000/,Klerksdorp - Wednesday - 10:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/krugersdorp-thursday-1900/,Krugersdorp - Thursday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/krugersdorp-tuesday/,Krugersdorp - Tuesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/kyalami-tuesday-2000/,Kyalami - Tuesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/lenasia-south-fridays-1930/,Daxina - Friday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/lenasia-south-wednesday-1900/,Lenasia South - Wednesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/lenasia-wednesday-2000/,Lenasia - Monday- 20:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/lgbtqia-monday-1900-online/,LGBTQIA - Monday - 19:00 - Online,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/linden-friday-1930/,Linden - Friday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/mapetla-tuesdays-1800/,Mapetla - Tuesday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/midrand-thursday-1930/,Midrand - Thursday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/naledi-wednesday-1130/,Naledi - Wednesday - 11:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/narcotics-annonymous-fochville/,Fochville - Tuesday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/narcotics-anonymous-lenz-ext-10/,Lenasia Ext.10 - Wednesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/newclare-tuesday-1930/,Newclare – Tuesday – 19:30 - Temp Closed,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/noordgesig-wednesday-1800/,Noordgesig - Wednesday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/norscort-wednesday-1900/,Norscort - Wednesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/norscot-monday-1930/,Norscot - Monday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/northcliff-lgbtq-thursday/,Northcliff - Thursday - 19:30 (LGBTQ),narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/northcliff-wednesday-1930/,Northcliff - Wednesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/on-course-recovery-thursday-1915/,Glenvista - Thursday - 19:15,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/orange-farm-monday-1600/,Orange Farm - Wednesday - 14:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/outreach-12-past-midnight-meeting-2/,Outreach - Saturday - 00:00 - Online,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/parkhurst-sunday-1800/,Parkhurst - Sunday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/parkhurst-wednesday-1500/,Parkhurst - Sunday - 15:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/parkhurst-wednesday-1930/,Parkhurst - Wednesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/phefeni-miracles/,Phefeni Soweto - Monday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/phiri-primary-purpose-monday-1800/,Senaone Soweto - Saturday - 17:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/protea-glen-tuesday-1200/,Protea Glen - Tuesday - 12:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/randburg-tuesday-1930/,Randburg - Tuesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/randfontein-saturday-0900/,Randfontein - Saturday - 09:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/riverlea-thursday-1830/,Riverlea - Thursday - 18:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/rosebank-monday/,Rosebank - Monday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/rosettenville-na/,Rosettenville - Monday - 19:30 - Online,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/secunda-recovery-group-wednesday-1900/,Secunda Recovery Group - Wednesday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/senaoane-sunday-1630/,Senaone Soweto - Sunday - 16:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/senaone-soweto-monday-1800/,Senaone Soweto - Monday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/snake-park-friday-1200/,Snake Park – Friday – 12:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/snake-park-wednesday-1200/,Snake Park – Wednesday – 12:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/soweto-dube-fridays-1830-3/,Soweto Dube - Friday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/soweto-friday-1600/,Soweto - Friday - 16:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/soweto-pimville-wednesday-1830/,Pimville - Wednesday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/soweto-saturday-0900/,Soweto - Saturday - 09:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/soweto-thursday-1600/,Bram Fischerville - Thursday - 16:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/soweto-tuesday-1600/,Bram Fischerville - Tuesday - 16:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/sunninghill-sunday-sundowner/,Sunninghill - Sunday - 15:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/sydenham-meeting/,Sydenham - Sunday - 09:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/tembisa-friday-1830/,Tembisa - Friday -18:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/thames-house-group-monday-2000/,Thames House - Monday - 20:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/thembisa-na-meeting-wednesday-1830/,Thembisa - Wednesday - 18:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/toekomsrus-wednesdays-18h00-2/,Toekomsrus - Friday - 18h00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/toekomsrus-wednesdays-18h00/,Toekomsrus - Wednesday - 18h00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/towerby-tuesday-1900/,Towerby - Tuesday - 19:00 - Meeting is closed,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/vanderbijlpark-monday-1900/,Vanderbijlpark - Monday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/vosloorus-friday-1800/,Vosloorus - Friday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/vosloorus-wednesday-1800/,Vosloorus - Wednesday - 18:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/walkers-fruit-farms-thursday-1830/,Walkers Fruit Farms - Thursday - 18:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/wanderers-wednesday-1930/,Wanderers - Wednesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/waverley-meeting/,Waverley - Tuesday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/weltevreden-park-mondays-1900/,Weltevreden Park - Monday - 19:00,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/weltevreden-park-thursdays-1930/,Weltevreden Park - Thursday - 19:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/jhb/meetings/zola-thursday-1130-2/,Zola Soweto - Thursday - 11:30,narcoticsanonymousjohannesburg.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
